OrderDate,StockDate,OrderNumber,ProductKey,CustomerKey,TerritoryKey,OrderLineItem,OrderQuantity
2017-01-102016-05-302015-07-25,2003-12-092003-03-232002-04-01,SO61820SO50631SO46882,1213.0,66269.0,27.0,6.0,3.0
2017-01-102016-05-302015-07-26,2003-12-102003-04-052002-05-12,SO61820SO50637SO46885,1237.0,64087.0,27.0,3.0,3.0
2017-01-102016-05-302015-07-26,2003-11-182003-04-252002-07-08,SO61828SO50639SO46886,1276.0,79198.0,23.0,3.0,4.0
2017-01-102016-05-302015-07-26,2003-09-122003-02-182002-06-08,SO61833SO50626SO46888,911.0,56879.0,27.0,3.0,3.0
2017-01-102016-05-302015-07-26,2003-10-202003-02-052002-05-24,SO61835SO50628SO46887,1210.0,44819.0,18.0,6.0,5.0
2017-01-102016-05-302015-07-26,2003-11-022003-04-082002-06-07,SO61835SO50640SO46884,1265.0,52449.0,17.0,5.0,4.0
2017-01-102016-05-302015-07-27,2003-11-172003-01-302002-05-19,SO61835SO50635SO46895,1246.0,56346.0,14.0,4.0,3.0
2017-01-102016-05-302015-07-27,2003-11-062003-05-022002-04-23,SO61835SO50634SO46892,1322.0,42881.0,11.0,3.0,3.0
2017-01-102016-05-312015-07-27,2003-10-092003-04-182002-05-04,SO61808SO50652SO46898,1172.0,54640.0,17.0,3.0,4.0
2017-01-102016-05-312015-07-27,2003-10-242003-02-272002-04-28,SO61850SO50644SO46897,944.0,71171.0,14.0,4.0,3.0
2017-01-102016-05-312015-07-27,2003-10-312003-02-172002-07-08,SO61850SO50649SO46891,1300.0,57247.0,15.0,3.0,3.0
2017-01-102016-05-312015-07-27,2003-09-202003-03-042002-06-16,SO61837SO50656SO46896,1130.0,54749.0,11.0,8.0,5.0
2017-01-102016-05-312015-07-27,2003-12-142003-02-192002-07-08,SO61837SO50651SO46889,1194.0,47259.0,12.0,6.0,5.0
2017-01-102016-05-312015-07-27,2003-10-122003-04-222002-05-25,SO61837SO50657SO46894,1210.0,62696.0,14.0,4.0,5.0
2017-01-102016-05-312015-07-27,2003-11-082003-03-102002-04-29,SO61837SO50641SO46893,1201.0,68312.0,8.0,5.0,4.0
2017-01-102016-05-312015-07-27,2003-09-232003-04-012002-05-05,SO61837SO50645SO46890,969.0,44407.0,13.0,7.0,3.0
2017-01-102016-05-312015-07-28,2003-12-042003-04-232002-04-08,SO61837SO50650SO46899,1099.0,38944.0,13.0,3.0,3.0
2017-01-102016-05-312015-07-28,2003-11-132003-04-032002-04-09,SO61784SO50655SO46902,1261.0,55297.0,27.0,4.0,4.0
2017-01-102016-05-312015-07-28,2003-09-122003-04-222002-04-06,SO61784SO50653SO46903,1224.0,58618.0,24.0,3.0,4.0
2017-01-102016-05-312015-07-28,2003-10-192003-02-212002-06-21,SO61784SO50643SO46901,942.0,67345.0,22.0,5.0,3.0
2017-01-102016-05-312015-07-28,2003-10-162003-05-012002-04-12,SO61836SO50646SO46900,1224.0,60222.0,21.0,6.0,5.0
2017-01-102016-05-312015-07-29,2003-12-032003-05-082002-06-17,SO61836SO50647SO46908,1186.0,61864.0,21.0,4.0,4.0
2017-01-102016-05-312015-07-29,2003-10-132003-03-312002-04-07,SO61836SO50654SO46909,982.0,65942.0,22.0,7.0,3.0
2017-01-102016-05-312015-07-29,2003-12-102003-02-042002-06-06,SO61836SO50648SO46905,1221.0,49700.0,18.0,5.0,3.0
2017-01-102016-06-012015-07-29,2003-12-262003-05-022002-06-09,SO61836SO50766SO46907,1331.0,46794.0,6.0,3.0,3.0
2017-01-102016-06-012015-07-29,2003-12-232003-04-272002-06-09,SO61804SO50774SO46904,1195.0,68042.0,17.0,6.0,4.0
2017-01-102016-06-012015-07-29,2003-09-232003-04-012002-05-18,SO61804SO50769SO46906,1221.0,60909.0,11.0,5.0,4.0
2017-01-102016-06-012015-07-30,2003-12-182003-02-142002-06-01,SO61804SO50761SO46910,1245.0,63506.0,19.0,4.0,4.0
2017-01-102016-06-012015-07-30,2003-12-232003-04-032002-05-11,SO61804SO50760SO46914,1246.0,77269.0,6.0,3.0,4.0
2017-01-102016-06-012015-07-30,2003-10-072003-02-112002-07-05,SO61804SO50772SO46919,1218.0,59432.0,18.0,7.0,3.0
2017-01-102016-06-012015-07-30,2003-12-012003-02-152002-07-06,SO61787SO50765SO46915,926.0,65022.0,20.0,3.0,3.0
2017-01-102016-06-012015-07-30,2003-11-132003-02-042002-05-14,SO61793SO50767SO46916,943.0,51222.0,18.0,4.0,3.0
2017-01-102016-06-012015-07-30,2003-11-202003-05-072002-04-28,SO61793SO50773SO46918,1259.0,67465.0,26.0,3.0,3.0
2017-01-102016-06-012015-07-30,2003-11-192003-05-162002-05-29,SO61800SO50768SO46913,1263.0,40718.0,19.0,3.0,4.0
2017-01-102016-06-012015-07-30,2003-09-202003-04-012002-05-05,SO61800SO50762SO46911,1289.0,54125.0,20.0,4.0,4.0
2017-01-102016-06-012015-07-30,2003-10-102003-03-062002-04-02,SO61800SO50763SO46912,985.0,41020.0,14.0,5.0,3.0
2017-01-102016-06-012015-07-30,2003-09-242003-05-142002-05-10,SO61851SO50770SO46917,1227.0,65541.0,24.0,4.0,5.0
2017-01-102016-06-012015-07-31,2003-11-052003-04-082002-05-29,SO61851SO50764SO46924,931.0,54611.0,17.0,6.0,3.0
2017-01-102016-06-012015-07-31,2003-11-302003-05-142002-06-30,SO61851SO50771SO46920,1115.0,55951.0,25.0,3.0,3.0
2017-01-102016-06-022015-07-31,2003-09-242003-04-202002-06-09,SO61851SO50787SO46921,1208.0,51128.0,23.0,5.0,3.0
2017-01-102016-06-022015-07-31,2003-11-242003-05-082002-04-10,SO61817SO50783SO46927,1249.0,52334.0,23.0,3.0,4.0
2017-01-102016-06-022015-07-31,2003-10-282003-03-212002-04-03,SO61817SO50785SO46923,939.0,57359.0,20.0,5.0,3.0
2017-01-102016-06-022015-07-31,2003-11-052003-03-232002-06-14,SO61817SO50781SO46928,1256.0,54317.0,26.0,4.0,3.0
2017-01-102016-06-022015-07-31,2003-12-262003-02-072002-06-04,SO61801SO50786SO46922,1252.0,41844.0,16.0,3.0,4.0
2017-01-102016-06-022015-07-31,2003-09-282003-04-282002-04-25,SO61801SO50777SO46926,1267.0,45567.0,22.0,4.0,4.0
2017-01-102016-06-022015-07-31,2003-11-242003-04-152002-04-16,SO61786SO50775SO46925,954.0,76081.0,22.0,4.0,4.0
2017-01-102016-06-022015-08-01,2003-11-182003-02-272002-05-10,SO61786SO50784SO47074,1221.0,68154.0,14.0,3.0,3.0
2017-01-102016-06-022015-08-01,2003-12-032003-05-032002-05-07,SO61786SO50782SO47069,1234.0,52967.0,20.0,5.0,3.0
2017-01-102016-06-022015-08-01,2003-11-282003-03-022002-04-20,SO61818SO50780SO47068,1218.0,53756.0,21.0,3.0,4.0
2017-01-102016-06-022015-08-01,2003-11-142003-04-132002-05-15,SO61818SO50776SO47071,1285.0,56172.0,28.0,4.0,4.0
2017-01-102016-06-022015-08-01,2003-09-192003-04-022002-04-21,SO61818SO50779SO47075,908.0,54758.0,29.0,5.0,3.0
2017-01-102016-06-022015-08-01,2003-11-202003-02-262002-04-06,SO61822SO50778SO47073,948.0,59453.0,23.0,4.0,5.0
2017-01-102016-06-032015-08-01,2003-12-012003-02-192002-05-19,SO61822SO50792SO47070,1186.0,52585.0,15.0,3.0,4.0
2017-01-102016-06-032015-08-01,2003-11-282003-04-092002-04-21,SO61822SO50788SO47072,908.0,70225.0,22.0,5.0,3.0
2017-01-102016-06-032015-08-01,2003-10-222003-05-152002-06-15,SO61806SO50795SO47076,921.0,59765.0,22.0,4.0,3.0
2017-01-102016-06-032015-08-02,2003-09-222003-05-022002-04-19,SO61806SO50789SO47084,1197.0,54802.0,23.0,3.0,3.0
2017-01-102016-06-032015-08-02,2003-12-242003-02-252002-06-18,SO61839SO50790SO47082,1183.0,54530.0,22.0,4.0,3.0
2017-01-102016-06-032015-08-02,2003-10-282003-03-182002-04-21,SO61839SO50796SO47081,1267.0,60460.0,20.0,3.0,3.0
2017-01-102016-06-032015-08-02,2003-10-282003-03-172002-04-09,SO61830SO50791SO47079,1243.0,40637.0,6.0,4.0,4.0
2017-01-102016-06-032015-08-02,2003-11-032003-03-232002-05-11,SO61830SO50794SO47078,1240.0,52045.0,11.0,3.0,3.0
2017-01-112016-06-042015-08-02,2003-11-302003-03-202002-05-30,SO61879SO50804SO47080,974.0,65223.0,19.0,4.0,3.0
2017-01-112016-06-042015-08-02,2003-11-242003-02-242002-05-28,SO61879SO50802SO47077,1230.0,45278.0,17.0,3.0,3.0
2017-01-112016-06-042015-08-02,2003-11-162003-02-272002-05-12,SO61918SO50797SO47083,1178.0,50368.0,18.0,4.0,4.0
2017-01-112016-06-042015-08-03,2003-11-282003-04-022002-04-19,SO61918SO50800SO47085,970.0,45017.0,23.0,6.0,3.0
2017-01-112016-06-042015-08-03,2003-12-122003-02-112002-06-29,SO61918SO50805SO47090,1241.0,52981.0,19.0,5.0,3.0
2017-01-112016-06-042015-08-03,2003-11-082003-04-122002-06-16,SO61918SO50799SO47089,1250.0,53416.0,18.0,3.0,3.0
2017-01-112016-06-042015-08-03,2003-11-232003-03-152002-04-16,SO61856SO50801SO47088,1180.0,40381.0,14.0,3.0,5.0
2017-01-112016-06-042015-08-03,2003-12-102003-03-262002-07-15,SO61856SO50798SO47087,1248.0,42401.0,17.0,6.0,4.0
2017-01-112016-06-052015-08-04,2003-09-252003-05-052002-07-18,SO61856SO50811SO47095,1184.0,63706.0,24.0,4.0,3.0
2017-01-112016-06-052015-08-04,2003-12-252003-05-052002-05-11,SO61856SO50808SO47092,1208.0,51466.0,22.0,5.0,3.0
2017-01-112016-06-052015-08-04,2003-12-232003-04-202002-04-14,SO61888SO50813SO47099,1213.0,65078.0,27.0,3.0,4.0
2017-01-112016-06-052015-08-04,2003-09-192003-04-262002-05-01,SO61888SO50812SO47097,1174.0,74444.0,28.0,4.0,3.0
2017-01-112016-06-052015-08-04,2003-10-092003-04-162002-05-29,SO61910SO50807SO47094,1332.0,39347.0,24.0,3.0,3.0
2017-01-112016-06-052015-08-04,2003-12-102003-03-292002-06-28,SO61883SO50806SO47093,1222.0,52807.0,18.0,3.0,4.0
2017-01-112016-06-052015-08-04,2003-09-162003-05-202002-05-01,SO61867SO50810SO47098,1222.0,67611.0,19.0,3.0,4.0
2017-01-112016-06-062015-08-04,2003-11-252003-04-082002-05-06,SO61867SO50824SO47091,914.0,83492.0,17.0,5.0,3.0
2017-01-112016-06-062015-08-05,2003-11-052003-05-032002-07-18,SO61867SO50819SO47105,957.0,56572.0,11.0,6.0,3.0
2017-01-112016-06-062015-08-05,2003-11-282003-02-082002-06-29,SO61867SO50822SO47101,1258.0,59752.0,20.0,4.0,3.0
2017-01-112016-06-062015-08-05,2003-09-292003-05-172002-05-02,SO61885SO50815SO47106,1208.0,63217.0,22.0,3.0,4.0
2017-01-112016-06-062015-08-05,2003-09-282003-03-122002-07-14,SO61885SO50821SO47102,1199.0,45647.0,20.0,4.0,3.0
2017-01-112016-06-062015-08-05,2003-12-082003-04-192002-04-12,SO61908SO50814SO47100,1195.0,56512.0,23.0,4.0,5.0
2017-01-112016-06-062015-08-05,2003-10-122003-02-172002-07-20,SO61908SO50820SO47103,1205.0,46530.0,19.0,5.0,4.0
2017-01-112016-06-062015-08-05,2003-10-252003-02-122002-04-12,SO61908SO50823SO47104,1123.0,55233.0,22.0,3.0,3.0
2017-01-112016-06-062015-08-06,2003-10-212003-05-142002-06-17,SO61920SO50816SO47112,966.0,50028.0,22.0,7.0,5.0
2017-01-112016-06-062015-08-06,2003-11-052003-03-232002-06-15,SO61920SO50817SO47115,1228.0,51148.0,26.0,4.0,5.0
2017-01-112016-06-062015-08-06,2003-10-102003-05-142002-07-07,SO61920SO50818SO47107,1206.0,41401.0,27.0,5.0,4.0
2017-01-112016-06-072015-08-06,2003-11-262003-03-312002-04-24,SO61920SO50830SO47113,1164.0,54634.0,19.0,6.0,3.0
2017-01-112016-06-072015-08-06,2003-09-242003-04-192002-05-09,SO61920SO50831SO47109,1275.0,56546.0,19.0,3.0,3.0
2017-01-112016-06-072015-08-06,2003-10-252003-05-202002-05-23,SO61880SO50833SO47118,1190.0,63541.0,17.0,3.0,3.0
2017-01-112016-06-072015-08-06,2003-10-312003-04-032002-05-29,SO61874SO50834SO47117,1204.0,60970.0,19.0,4.0,4.0
2017-01-112016-06-072015-08-06,2003-11-092003-03-252002-07-10,SO61874SO50828SO47111,1263.0,62437.0,17.0,3.0,4.0
2017-01-112016-06-072015-08-06,2003-12-142003-03-202002-05-30,SO61899SO50827SO47108,1235.0,46475.0,24.0,4.0,4.0
2017-01-112016-06-072015-08-06,2003-12-272003-02-282002-07-18,SO61899SO50832SO47110,1229.0,56046.0,17.0,3.0,4.0
2017-01-112016-06-072015-08-06,2003-09-292003-03-012002-05-25,SO61884SO50825SO47114,1191.0,64072.0,17.0,4.0,4.0
2017-01-112016-06-072015-08-06,2003-11-072003-03-242002-04-27,SO61884SO50835SO47116,1235.0,64200.0,25.0,3.0,3.0
2017-01-112016-06-072015-08-07,2003-09-222003-02-202002-04-20,SO61865SO50829SO47127,1243.0,71080.0,20.0,3.0,4.0
2017-01-112016-06-072015-08-07,2003-12-032003-05-162002-06-26,SO61860SO50826SO47126,973.0,52104.0,21.0,5.0,4.0
2017-01-112016-06-082015-08-07,2003-10-292003-04-042002-07-03,SO61860SO50837SO47120,1222.0,63845.0,18.0,4.0,3.0
2017-01-112016-06-082015-08-07,2003-11-162003-03-112002-05-24,SO61860SO50844SO47129,1259.0,54482.0,26.0,3.0,3.0
2017-01-112016-06-082015-08-07,2003-09-242003-05-072002-04-27,SO61859SO50849SO47119,946.0,48221.0,26.0,4.0,3.0
2017-01-112016-06-082015-08-07,2003-11-162003-02-222002-06-13,SO61859SO50846SO47122,1320.0,43261.0,12.0,3.0,3.0
2017-01-112016-06-082015-08-07,2003-09-172003-04-132002-05-25,SO61886SO50848SO47128,1182.0,51315.0,20.0,5.0,4.0
2017-01-112016-06-082015-08-07,2003-11-292003-05-152002-04-25,SO61886SO50842SO47121,1259.0,54084.0,20.0,3.0,4.0
2017-01-112016-06-082015-08-07,2003-10-232003-04-282002-06-27,SO61886SO50840SO47123,1279.0,55617.0,20.0,4.0,3.0
2017-01-112016-06-082015-08-07,2003-12-182003-04-302002-06-09,SO61857SO50851SO47125,959.0,53704.0,22.0,3.0,3.0
2017-01-112016-06-082015-08-07,2003-09-262003-05-212002-05-27,SO61890SO50838SO47124,1203.0,67869.0,13.0,5.0,5.0
2017-01-112016-06-082015-08-08,2003-10-202003-02-242002-04-15,SO61890SO50836SO47131,1258.0,67690.0,13.0,4.0,4.0
2017-01-112016-06-082015-08-08,2003-12-182003-03-052002-06-29,SO61890SO50850SO47133,1277.0,56424.0,21.0,3.0,4.0
2017-01-112016-06-082015-08-08,2003-12-242003-04-222002-05-22,SO61909SO50839SO47130,1363.0,48572.0,29.0,3.0,3.0
2017-01-112016-06-082015-08-08,2003-12-102003-03-032002-05-01,SO61858SO50847SO47132,1187.0,43753.0,14.0,3.0,3.0
2017-01-112016-06-082015-08-08,2003-11-272003-03-282002-07-13,SO61862SO50841SO47134,1218.0,57598.0,19.0,4.0,5.0
2017-01-112016-06-082015-08-08,2003-10-032003-05-182002-05-04,SO61862SO50845SO47136,1108.0,47606.0,18.0,3.0,3.0
2017-01-112016-06-082015-08-08,2003-10-222003-02-162002-07-10,SO61862SO50852SO47135,1175.0,55128.0,23.0,5.0,3.0
2017-01-112016-06-082015-08-08,2003-09-242003-02-132002-05-27,SO61902SO50843SO47137,1214.0,42076.0,18.0,5.0,4.0
2017-01-112016-06-092015-08-09,2003-11-102003-05-112002-05-23,SO61902SO50854SO47142,1212.0,64657.0,16.0,4.0,4.0
2017-01-112016-06-092015-08-09,2003-12-262003-02-272002-05-04,SO61902SO50855SO47144,1056.0,69467.0,16.0,3.0,3.0
2017-01-112016-06-092015-08-09,2003-12-242003-02-272002-07-09,SO61907SO50859SO47139,1122.0,58190.0,22.0,3.0,3.0
2017-01-112016-06-092015-08-09,2003-12-172003-02-192002-04-15,SO61878SO50853SO47145,1169.0,72487.0,11.0,3.0,3.0
2017-01-112016-06-092015-08-09,2003-12-032003-03-122002-06-20,SO61919SO50856SO47141,975.0,68260.0,25.0,4.0,4.0
2017-01-112016-06-092015-08-09,2003-10-192003-04-292002-07-17,SO61919SO50858SO47140,1202.0,71539.0,22.0,5.0,3.0
2017-01-112016-06-102015-08-09,2003-10-122003-03-152002-05-06,SO61919SO50869SO47143,1328.0,66995.0,27.0,3.0,3.0
2017-01-112016-06-102015-08-09,2003-09-132003-02-252002-05-29,SO61913SO50871SO47138,1087.0,44326.0,28.0,3.0,3.0
2017-01-112016-06-102015-08-10,2003-10-152003-04-162002-06-26,SO61871SO50861SO47148,1269.0,72485.0,14.0,4.0,4.0
2017-01-112016-06-102015-08-10,2003-09-182003-02-152002-07-23,SO61871SO50865SO47147,1221.0,48598.0,12.0,5.0,3.0
2017-01-112016-06-102015-08-10,2003-09-222003-05-142002-04-21,SO61871SO50866SO47149,1220.0,52352.0,11.0,3.0,3.0
2017-01-112016-06-102015-08-10,2003-09-192003-04-022002-06-26,SO61894SO50864SO47146,959.0,43655.0,22.0,5.0,3.0
2017-01-112016-06-102015-08-11,2003-09-142003-04-022002-06-19,SO61894SO50873SO47151,1275.0,61937.0,19.0,4.0,3.0
2017-01-112016-06-102015-08-11,2003-10-022003-04-122002-06-28,SO61894SO50872SO47152,1276.0,65255.0,20.0,3.0,3.0
2017-01-112016-06-102015-08-11,2003-12-012003-03-022002-05-30,SO61875SO50870SO47150,1199.0,54650.0,18.0,3.0,4.0
2017-01-112016-06-102015-08-11,2003-10-092003-02-152002-06-08,SO61875SO50868SO47154,1195.0,63867.0,14.0,4.0,4.0
2017-01-112016-06-102015-08-11,2003-10-142003-04-152002-06-28,SO61875SO50860SO47153,1156.0,76789.0,11.0,6.0,3.0
2017-01-112016-06-102015-08-12,2003-10-272003-05-012002-07-22,SO61875SO50862SO47163,1205.0,63473.0,14.0,5.0,3.0
2017-01-112016-06-102015-08-12,2003-11-222003-03-042002-07-15,SO61881SO50863SO47162,950.0,67643.0,17.0,5.0,4.0
2017-01-112016-06-102015-08-12,2003-10-092003-03-092002-04-14,SO61881SO50867SO47159,930.0,60937.0,12.0,4.0,3.0
2017-01-112016-06-112015-08-12,2003-12-012003-03-312002-05-12,SO61881SO50879SO47161,1207.0,55833.0,22.0,3.0,3.0
2017-01-112016-06-112015-08-12,2003-09-152003-04-242002-07-28,SO61916SO50877SO47155,936.0,47189.0,19.0,4.0,3.0
2017-01-112016-06-112015-08-12,2003-11-152003-02-202002-05-30,SO61916SO50882SO47158,1083.0,74278.0,17.0,3.0,3.0
2017-01-112016-06-112015-08-12,2003-11-272003-04-032002-05-06,SO61866SO50874SO47160,1266.0,49478.0,22.0,3.0,4.0
2017-01-112016-06-112015-08-12,2003-09-192003-05-122002-06-24,SO61866SO50881SO47157,1276.0,61849.0,21.0,4.0,4.0
2017-01-112016-06-112015-08-12,2003-11-092003-04-282002-04-16,SO61866SO50878SO47156,946.0,56075.0,21.0,5.0,3.0
2017-01-112016-06-112015-08-13,2003-10-282003-04-012002-04-17,SO61873SO50875SO47174,1193.0,42787.0,23.0,4.0,4.0
2017-01-112016-06-112015-08-13,2003-09-142003-04-292002-07-20,SO61873SO50876SO47170,1211.0,51429.0,23.0,3.0,4.0
2017-01-112016-06-112015-08-13,2003-09-172003-04-082002-06-10,SO61873SO50880SO47166,1231.0,57497.0,23.0,6.0,4.0
2017-01-112016-06-112015-08-13,2003-10-182003-04-252002-04-26,SO61873SO50883SO47171,1235.0,56971.0,23.0,5.0,3.0
2017-01-112016-06-122015-08-13,2003-11-292003-03-242002-05-19,SO61911SO50890SO47168,1105.0,40888.0,14.0,3.0,3.0
2017-01-112016-06-122015-08-13,2003-09-202003-04-302002-06-02,SO61903SO50889SO47173,1193.0,38717.0,20.0,6.0,4.0
2017-01-112016-06-122015-08-13,2003-11-032003-05-232002-07-15,SO61903SO50886SO47169,1250.0,59799.0,18.0,4.0,4.0
2017-01-112016-06-122015-08-13,2003-12-202003-03-012002-07-19,SO61903SO50893SO47175,1076.0,44310.0,20.0,3.0,3.0
2017-01-112016-06-122015-08-13,2003-11-092003-04-282002-06-18,SO61903SO50894SO47167,1270.0,44049.0,14.0,5.0,3.0
2017-01-112016-06-122015-08-13,2003-12-242003-04-202002-05-29,SO61872SO50887SO47165,1209.0,54332.0,19.0,6.0,4.0
2017-01-112016-06-122015-08-13,2003-10-292003-03-272002-06-07,SO61872SO50885SO47172,926.0,62327.0,17.0,5.0,3.0
2017-01-112016-06-122015-08-13,2003-11-242003-04-062002-04-29,SO61872SO50884SO47164,1250.0,61753.0,18.0,3.0,3.0
2017-01-112016-06-122015-08-14,2003-09-212003-03-062002-07-06,SO61872SO50888SO47180,1287.0,55290.0,18.0,4.0,3.0
2017-01-112016-06-122015-08-14,2003-11-042003-03-012002-06-10,SO61891SO50891SO47184,1194.0,61924.0,20.0,3.0,5.0
2017-01-112016-06-122015-08-14,2003-12-092003-03-082002-07-13,SO61891SO50892SO47178,966.0,54347.0,20.0,4.0,4.0
2017-01-112016-06-132015-08-14,2003-12-202003-02-282002-07-29,SO61895SO50904SO47185,1215.0,48592.0,25.0,4.0,4.0
2017-01-112016-06-132015-08-14,2003-11-242003-03-072002-06-26,SO61895SO50897SO47181,1257.0,36630.0,17.0,3.0,3.0
2017-01-112016-06-132015-08-14,2003-12-032003-05-132002-04-25,SO61914SO50895SO47182,1202.0,79909.0,9.0,4.0,3.0
2017-01-112016-06-132015-08-14,2003-10-122003-05-282002-07-30,SO61914SO50902SO47179,1307.0,79410.0,19.0,3.0,3.0
2017-01-112016-06-132015-08-14,2003-12-142003-05-022002-04-18,SO61887SO50903SO47183,1232.0,60381.0,20.0,4.0,4.0
2017-01-112016-06-132015-08-14,2003-11-112003-05-012002-06-07,SO61887SO50896SO47177,1271.0,62186.0,12.0,3.0,4.0
2017-01-112016-06-132015-08-14,2003-12-092003-04-272002-06-23,SO61887SO50900SO47176,957.0,57322.0,24.0,5.0,3.0
2017-01-112016-06-132015-08-15,2003-11-242003-04-302002-05-01,SO61912SO50898SO47186,956.0,41383.0,20.0,5.0,3.0
2017-01-112016-06-132015-08-15,2003-11-302003-04-022002-06-26,SO61912SO50901SO47189,951.0,58280.0,24.0,6.0,3.0
2017-01-112016-06-142015-08-15,2003-11-022003-04-052002-05-03,SO61912SO50908SO47196,1076.0,53169.0,23.0,3.0,3.0
2017-01-112016-06-142015-08-15,2003-10-172003-03-312002-06-11,SO61912SO50905SO47188,1226.0,60458.0,20.0,4.0,3.0
2017-01-112016-06-142015-08-15,2003-10-302003-03-182002-05-05,SO61892SO50915SO47195,1183.0,70264.0,18.0,5.0,4.0
2017-01-112016-06-142015-08-15,2003-12-242003-02-162002-04-24,SO61892SO50913SO47193,1226.0,74060.0,25.0,3.0,4.0
2017-01-112016-06-142015-08-15,2003-10-282003-02-172002-05-09,SO61892SO50906SO47192,1291.0,63692.0,26.0,4.0,4.0
2017-01-112016-06-142015-08-15,2003-12-262003-05-162002-06-25,SO61892SO50907SO47187,1256.0,65445.0,23.0,6.0,3.0
2017-01-112016-06-142015-08-15,2003-12-062003-05-072002-06-05,SO61901SO50914SO47194,1194.0,55389.0,11.0,4.0,3.0
2017-01-112016-06-142015-08-15,2003-09-162003-03-312002-06-12,SO61901SO50911SO47191,1323.0,40885.0,13.0,3.0,3.0
2017-01-112016-06-142015-08-15,2003-09-182003-02-262002-07-01,SO61921SO50912SO47190,1231.0,74443.0,24.0,4.0,4.0
2017-01-112016-06-142015-08-15,2003-10-112003-02-232002-04-25,SO61921SO50909SO47197,1338.0,58092.0,28.0,3.0,3.0
2017-01-112016-06-142015-08-16,2003-10-312003-05-162002-05-13,SO61896SO50910SO47198,1240.0,47056.0,19.0,4.0,4.0
2017-01-112016-06-152015-08-16,2003-12-142003-04-282002-05-23,SO61896SO50916SO47201,930.0,65660.0,6.0,5.0,3.0
2017-01-112016-06-152015-08-16,2003-09-182003-05-292002-06-07,SO61896SO50919SO47202,1272.0,56164.0,13.0,3.0,3.0
2017-01-112016-06-152015-08-16,2003-11-172003-05-032002-07-03,SO61900SO50922SO47199,882.0,52690.0,24.0,3.0,3.0
2017-01-112016-06-152015-08-16,2003-11-122003-03-102002-05-08,SO61905SO50925SO47200,952.0,42628.0,23.0,7.0,4.0
2017-01-112016-06-152015-08-17,2003-09-262003-03-312002-06-04,SO61905SO50927SO47212,1207.0,50675.0,28.0,4.0,4.0
2017-01-112016-06-152015-08-17,2003-09-132003-05-082002-06-20,SO61905SO50921SO47209,1183.0,56487.0,29.0,5.0,4.0
2017-01-112016-06-152015-08-17,2003-12-052003-03-142002-05-09,SO61905SO50918SO47206,914.0,45394.0,21.0,6.0,3.0
2017-01-112016-06-152015-08-17,2003-12-152003-02-222002-06-09,SO61905SO50928SO47207,1281.0,65226.0,25.0,3.0,3.0
2017-01-112016-06-152015-08-17,2003-12-072003-05-102002-04-30,SO61898SO50920SO47211,1203.0,40013.0,22.0,3.0,4.0
2017-01-112016-06-152015-08-17,2003-09-192003-05-252002-04-28,SO61889SO50917SO47205,1195.0,67685.0,21.0,3.0,4.0
2017-01-112016-06-152015-08-17,2003-12-142003-04-042002-05-08,SO61889SO50923SO47210,1198.0,65444.0,23.0,4.0,4.0
2017-01-112016-06-152015-08-17,2003-10-192003-05-182002-07-28,SO61917SO50924SO47208,1112.0,58424.0,19.0,3.0,3.0
2017-01-112016-06-152015-08-17,2003-10-162003-05-202002-05-31,SO61917SO50929SO47203,1250.0,72458.0,16.0,4.0,3.0
2017-01-112016-06-152015-08-17,2003-12-132003-04-252002-05-29,SO61904SO50926SO47204,1209.0,55617.0,16.0,4.0,4.0
2017-01-112016-06-162015-08-18,2003-09-292003-03-232002-07-17,SO61904SO50934SO47214,973.0,46898.0,19.0,6.0,3.0
2017-01-112016-06-162015-08-18,2003-10-072003-03-182002-05-27,SO61904SO50930SO47219,1097.0,44974.0,17.0,3.0,3.0
2017-01-112016-06-162015-08-18,2003-12-222003-05-122002-07-09,SO61904SO50931SO47217,1231.0,52238.0,17.0,5.0,3.0
2017-01-112016-06-162015-08-18,2003-12-262003-02-222002-07-23,SO61882SO50935SO47213,1182.0,46619.0,12.0,3.0,4.0
2017-01-112016-06-162015-08-18,2003-11-172003-04-022002-07-13,SO61882SO50932SO47215,1222.0,61073.0,14.0,4.0,3.0
2017-01-112016-06-162015-08-18,2003-10-312003-03-172002-06-29,SO61870SO50933SO47220,1178.0,58776.0,17.0,4.0,4.0
2017-01-112016-06-162015-08-18,2003-10-232003-04-282002-05-11,SO61870SO50936SO47218,1274.0,72241.0,19.0,3.0,3.0
2017-01-112016-06-172015-08-18,2003-11-132003-05-022002-06-24,SO61876SO50938SO47216,1216.0,66096.0,10.0,4.0,4.0
2017-01-112016-06-172015-08-19,2003-09-202003-05-112002-07-08,SO61876SO50939SO47224,1236.0,55370.0,16.0,3.0,4.0
2017-01-112016-06-172015-08-19,2003-10-212003-02-182002-06-11,SO61915SO50944SO47228,1276.0,54060.0,17.0,4.0,4.0
2017-01-112016-06-172015-08-19,2003-11-072003-03-272002-06-08,SO61915SO50937SO47223,940.0,78037.0,14.0,6.0,3.0
2017-01-112016-06-172015-08-19,2003-10-302003-05-272002-06-08,SO61915SO50945SO47226,1269.0,62446.0,17.0,5.0,3.0
